ID,CPUmodel,GPUmodel,TotCred,RAC
143587,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,545974.170067,4.59741
143588,INTEL(R) XEON(R) CPU E3-1281 V3 @ 3.70GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,477794.421512,4.345223
143589,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,579050.643033,5.223792
143590,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,654036.948557,4.650208
143591,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,601331.016282,4.497085
143593,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,562384.362451,3.87662
143594,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,377833.055281,3.926684
143595,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,599291.320049,4.687829
143596,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,476225.750104,4.344766
143597,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,502558.781855,3.538727
143598,INTEL(R) XEON(R) CPU E3-1270 V5 @ 3.60GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,448444.129564,3.995717
143599,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,554494.590775,4.474148
143600,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,546337.523334,3.893856
143601,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,622532.884749,3.999456
143602,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,610935.314875,4.499095
143603,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,537504.188764,2.9512
143605,INTEL(R) XEON(R) CPU E3-1241 V3 @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,513192.537616,3.848692
143750,INTEL(R) CORE(TM) I7-4790 CPU @ 3.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,463013.51319,184.7428
143766,AMD A4-4020 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 21 MODEL 19 STEPPING 1],NONE,225289.768559,425.068634
144326,AMD ATHLON(TM) II X4 640 PROCESSOR [FAMILY 16 MODEL 5 STEPPING 3],NONE,3.443834586737e6,1819.609138
147657,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],NONE,7.036515804674e6,512.619465
148167,AMD A4-3400 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 18 MODEL 1 STEPPING 0],NONE,32344.053954,137.388192
148170,INTEL(R) CORE(TM) I7-4790 CPU @ 3.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,810815.164433,2404.080094
149342,INTEL(R) CORE(TM) I7-4770K CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,1.533458420133e6,144.351565
150810,INTEL(R) CORE(TM) I3-4130 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,186559.330732,164.664073
153286,INTEL CORE I7 9XX (NEHALEM CLASS CORE I7) [FAMILY 6 MODEL 26 STEPPING 3],NONE,627078.571691,2.751996
154945,INTEL(R) CORE(TM) I7-2700K CPU @ 3.50GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,854985.570491,18.793672
155931,INTEL(R) CORE(TM) I7-2600 CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,2.05103175186e6,1018.372374
157712,INTEL(R) CORE(TM) I5 CPU M 450 @ 2.40GHZ [FAMILY 6 MODEL 37 STEPPING 5],NONE,1462.661765,3.288097
162621,12TH GEN INTEL(R) CORE(TM) I7-12700 [FAMILY 6 MODEL 151 STEPPING 2],NONE,1.568314817983e6,372.560546
163331,INTEL(R) CORE(TM) I5-2310 CPU @ 2.90GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,268670.429447,185.41933
164968,INTEL(R) CORE(TM) I5-4430S CPU @ 2.70GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,844502.108234,469.640996
164976,INTEL(R) CORE(TM) I5-4430S CPU @ 2.70GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,865666.543984,670.080866
164977,INTEL(R) CORE(TM) I5-4430S CPU @ 2.70GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,1.469777239714e6,686.152294
167844,INTEL(R) CORE(TM) I5-5200U CPU @ 2.20GHZ [FAMILY 6 MODEL 61 STEPPING 4],NONE,204333.615462,402.191002
168704,COMMON KVM PROCESSOR [FAMILY 15 MODEL 6 STEPPING 1],NONE,8.074017030691e6,1826.051525
176299,INTEL(R) CORE(TM) I5-3470 CPU @ 3.20GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,446510.819059,1237.3765
179680,AMD RYZEN 5 1600 SIX-CORE PROCESSOR             [FAMILY 23 MODEL 1 STEPPING 1],NONE,699137.599949,3.311527
180968,INTEL(R) XEON(R) CPU E3-1225 V3 @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,476080.555795,3.831007
180969,INTEL(R) XEON(R) CPU E3-1225 V3 @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,448165.087117,3.459978
180970,INTEL(R) CORE(TM) I3-2120 CPU @ 3.30GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,970080.508378,1.960911
180971,INTEL(R) XEON(R) CPU E5-1620 0 @ 3.60GHZ [FAMILY 6 MODEL 45 STEPPING 7],NONE,641338.081802,58.96392
180972,INTEL(R) CORE(TM) I5-4670 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,377001.25256,2.415035
181797,INTEL(R) XEON(R) CPU E5-1650 V2 @ 3.50GHZ [X86 FAMILY 6 MODEL 62 STEPPING 4],NONE,3.450077655814e6,1.515861
182066,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],NONE,5.332736785482e6,27.995145
184073,INTEL(R) CORE(TM) I7-4790K CPU @ 4.00GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,1.7967599922785e7,108734.657529
185007,AMD RYZEN 5 5600H WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],NONE,620693.131755,1591.635868
185316,AMD RYZEN 7 1700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],NONE,1.44239847545e6,6045.088516
185582,INTEL(R) CELERON(R) CPU E3400 @ 2.60GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,3.064328337437e6,4071.95582
185585,AMD ATHLON(TM) 64 X2 DUAL CORE PROCESSOR 4000+ [FAMILY 15 MODEL 107 STEPPING 1],NONE,2.094163995563e6,44.890904
185586,AMD ATHLON(TM) II X3 460 PROCESSOR [FAMILY 16 MODEL 5 STEPPING 3],NONE,1.373812225244e6,1549.162414
185588,AMD FX(TM)-6300 SIX-CORE PROCESSOR [FAMILY 21 MODEL 2 STEPPING 0],NONE,928344.804886,2.84648
185589,INTEL(R) CELERON(R) CPU E3400 @ 2.60GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,3.186055788972e6,2249.554091
185590,AMD PHENOM(TM) II X4 955 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],NONE,3.433617066091e6,5793.949336
185591,AMD PHENOM(TM) II X4 905E PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],NONE,1.376289344771e6,3898.781318
185592,AMD ATHLON(TM) II X4 630 PROCESSOR [FAMILY 16 MODEL 5 STEPPING 2],NONE,2.997943595424e6,5508.530416
185594,AMD ATHLON(TM) II X4 630 PROCESSOR [FAMILY 16 MODEL 5 STEPPING 2],NONE,3.004201545138e6,5043.825923
185596,AMD PHENOM(TM) II X4 10 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 2],NONE,2.888553561366e6,5277.268832
